frame0,frame1,frame2,frame3,framet,t
/media/data/saikat/DAVIS/480p/horsejump-high/00014.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00016.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00018.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00020.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00017.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00016.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00018.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00020.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00022.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00019.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00018.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00020.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00022.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00024.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00021.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00020.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00022.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00024.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00026.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00023.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00022.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00024.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00026.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00028.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00025.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00024.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00026.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00028.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00030.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00027.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00026.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00028.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00030.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00032.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00029.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00028.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00030.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00032.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00034.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00031.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00030.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00032.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00034.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00036.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00033.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00032.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00034.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00036.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00038.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00035.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00034.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00036.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00038.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00040.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00037.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00036.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00038.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00040.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00042.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00039.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00038.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00040.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00042.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00044.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00041.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00040.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00042.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00044.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00046.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00043.jpg,0.5
/media/data/saikat/DAVIS/480p/horsejump-high/00042.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00044.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00046.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00048.jpg,/media/data/saikat/DAVIS/480p/horsejump-high/00045.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00000.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00002.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00004.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00006.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00003.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00002.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00004.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00006.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00008.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00005.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00004.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00006.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00008.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00010.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00007.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00006.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00008.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00010.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00012.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00009.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00008.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00010.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00012.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00014.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00011.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00010.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00012.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00014.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00016.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00013.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00012.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00014.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00016.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00018.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00015.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00014.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00016.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00018.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00020.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00017.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00016.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00018.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00020.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00022.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00019.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00018.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00020.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00022.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00024.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00021.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00020.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00022.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00024.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00026.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00023.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00022.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00024.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00026.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00028.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00025.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00024.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00026.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00028.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00030.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00027.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00026.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00028.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00030.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00032.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00029.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00028.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00030.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00032.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00034.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00031.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00030.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00032.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00034.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00036.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00033.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00032.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00034.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00036.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00038.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00035.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00034.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00036.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00038.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00040.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00037.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00036.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00038.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00040.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00042.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00039.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00038.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00040.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00042.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00044.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00041.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00040.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00042.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00044.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00046.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00043.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00042.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00044.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00046.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00048.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00045.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00044.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00046.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00048.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00050.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00047.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00046.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00048.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00050.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00052.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00049.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00048.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00050.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00052.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00054.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00051.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00050.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00052.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00054.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00056.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00053.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00052.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00054.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00056.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00058.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00055.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00054.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00056.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00058.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00060.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00057.jpg,0.5
/media/data/saikat/DAVIS/480p/drift-turn/00056.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00058.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00060.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00062.jpg,/media/data/saikat/DAVIS/480p/drift-turn/00059.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00000.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00002.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00004.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00006.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00003.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00002.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00004.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00006.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00008.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00005.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00004.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00006.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00008.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00010.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00007.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00006.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00008.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00010.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00012.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00009.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00008.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00010.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00012.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00014.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00011.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00010.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00012.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00014.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00016.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00013.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00012.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00014.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00016.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00018.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00015.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00014.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00016.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00018.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00020.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00017.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00016.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00018.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00020.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00022.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00019.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00018.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00020.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00022.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00024.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00021.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00020.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00022.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00024.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00026.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00023.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00022.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00024.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00026.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00028.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00025.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00024.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00026.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00028.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00030.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00027.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00026.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00028.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00030.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00032.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00029.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00028.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00030.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00032.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00034.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00031.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00030.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00032.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00034.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00036.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00033.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00032.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00034.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00036.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00038.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00035.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00034.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00036.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00038.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00040.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00037.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00036.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00038.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00040.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00042.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00039.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00038.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00040.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00042.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00044.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00041.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00040.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00042.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00044.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00046.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00043.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00042.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00044.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00046.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00048.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00045.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00044.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00046.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00048.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00050.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00047.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00046.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00048.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00050.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00052.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00049.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00048.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00050.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00052.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00054.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00051.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00050.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00052.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00054.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00056.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00053.jpg,0.5
/media/data/saikat/DAVIS/480p/tuk-tuk/00052.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00054.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00056.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00058.jpg,/media/data/saikat/DAVIS/480p/tuk-tuk/00055.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00000.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00002.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00004.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00006.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00003.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00002.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00004.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00006.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00008.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00005.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00004.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00006.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00008.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00010.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00007.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00006.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00008.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00010.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00012.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00009.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00008.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00010.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00012.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00014.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00011.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00010.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00012.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00014.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00016.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00013.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00012.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00014.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00016.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00018.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00015.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00014.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00016.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00018.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00020.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00017.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00016.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00018.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00020.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00022.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00019.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00018.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00020.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00022.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00024.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00021.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00020.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00022.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00024.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00026.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00023.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00022.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00024.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00026.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00028.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00025.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00024.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00026.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00028.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00030.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00027.jpg,0.5
/media/data/saikat/DAVIS/480p/dance-jump/00026.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00028.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00030.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00032.jpg,/media/data/saikat/DAVIS/480p/dance-jump/00029.jpg,0.5
