frame0,frame2,frame4,frame6,frame3,t
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0716/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0716/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0716/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0716/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0716/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0738/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0738/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0738/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0738/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0738/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0742/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0742/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0742/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0742/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0742/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0746/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0746/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0746/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0746/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0746/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0747/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0747/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0747/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0747/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0747/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0748/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0748/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0748/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0748/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0748/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0749/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0749/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0749/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0749/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0749/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0752/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0752/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0752/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0752/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0752/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0755/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0755/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0755/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0755/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0755/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0756/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0756/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0756/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0756/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0756/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0760/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0760/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0760/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0760/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0760/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0764/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0764/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0764/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0764/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0764/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0768/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0768/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0768/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0768/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0768/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0771/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0771/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0771/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0771/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0771/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0772/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0772/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0772/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0772/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0772/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0773/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0773/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0773/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0773/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0773/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0774/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0774/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0774/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0774/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0774/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0777/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0777/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0777/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0777/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0777/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0778/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0778/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0778/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0778/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0778/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0779/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0779/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0779/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0779/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0779/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0787/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0787/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0787/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0787/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0787/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0791/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0791/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0791/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0791/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0791/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0795/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0795/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0795/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0795/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0795/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0797/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0797/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0797/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0797/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0797/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0806/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0806/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0806/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0806/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0806/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0807/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0807/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0807/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0807/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0807/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0808/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0808/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0808/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0808/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0808/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0811/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0811/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0811/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0811/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0811/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0812/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0812/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0812/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0812/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0812/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0815/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0815/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0815/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0815/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0815/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0839/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0839/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0839/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0839/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0839/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0840/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0840/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0840/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0840/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0840/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0842/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0842/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0842/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0842/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0842/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0844/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0844/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0844/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0844/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0844/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0848/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0848/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0848/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0848/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0848/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0849/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0849/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0849/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0849/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0849/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0853/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0853/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0853/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0853/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0853/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0855/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0855/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0855/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0855/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0855/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0857/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0857/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0857/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0857/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0857/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0859/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0859/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0859/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0859/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0859/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0863/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0863/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0863/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0863/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0863/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0865/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0865/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0865/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0865/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0865/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0872/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0872/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0872/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0872/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0872/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0877/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0877/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0877/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0877/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0877/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0888/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0888/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0888/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0888/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0888/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0891/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0891/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0891/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0891/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0891/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0893/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0893/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0893/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0893/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0893/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0894/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0894/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0894/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0894/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0894/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0895/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0895/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0895/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0895/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0895/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0896/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0896/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0896/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0896/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0896/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0899/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0899/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0899/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0899/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0899/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0901/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0901/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0901/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0901/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0901/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0991/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0991/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0991/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0991/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0991/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0993/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0993/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0993/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0993/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0993/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0995/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0995/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0995/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0995/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0995/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0998/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0998/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0998/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0998/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00019/0998/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0030/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0030/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0030/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0030/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0030/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0035/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0035/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0035/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0035/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0035/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0037/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0037/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0037/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0037/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0037/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0039/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0039/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0039/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0039/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0039/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0041/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0041/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0041/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0041/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0041/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0042/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0042/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0042/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0042/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0042/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0044/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0044/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0044/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0044/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0044/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0045/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0045/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0045/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0045/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0045/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0190/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0190/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0190/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0190/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0190/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0211/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0211/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0211/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0211/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0211/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0214/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0214/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0214/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0214/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0214/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0218/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0218/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0218/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0218/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0218/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0223/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0223/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0223/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0223/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0223/im4.png,0.5
/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0232/im1.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0232/im3.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0232/im5.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0232/im7.png,/media/data/saikat/vimeo/vimeo_septuplet/sequences/00021/0232/im4.png,0.5
