0,1,2,3,4,5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000625.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000633.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000641.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000649.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000637.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000633.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000641.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000649.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000657.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000645.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000641.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000649.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000657.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000665.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000653.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000649.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000657.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000665.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000673.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000661.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000657.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000665.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000673.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000681.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000669.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000665.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000673.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000681.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000689.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000677.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000673.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000681.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000689.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000697.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000685.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000681.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000689.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000697.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000705.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000693.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000689.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000697.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000705.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000713.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000701.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000697.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000705.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000713.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000721.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000709.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000705.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000713.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000721.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000729.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000717.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000713.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000721.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000729.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000737.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000725.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000721.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000729.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000737.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000745.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000733.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000729.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000737.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000745.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000753.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000741.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000737.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000745.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000753.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000761.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000749.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000745.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000753.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000761.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000769.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000757.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000753.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000761.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000769.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000777.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000765.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000761.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000769.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000777.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000785.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000773.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000769.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000777.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000785.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000793.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000781.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000777.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000785.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000793.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000801.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000789.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000785.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000793.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000801.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000809.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000797.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000793.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000801.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000809.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000817.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000805.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000801.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000809.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000817.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000825.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000813.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000809.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000817.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000825.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000833.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000821.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000817.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000825.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000833.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000841.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000829.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000825.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000833.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000841.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000849.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000837.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000833.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000841.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000849.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000857.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000845.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000841.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000849.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000857.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000865.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000853.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000849.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000857.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000865.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000873.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000861.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000857.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000865.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000873.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000881.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000869.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000865.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000873.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000881.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000889.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000877.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000873.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000881.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000889.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000897.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000885.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000881.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000889.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000897.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000905.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000893.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000889.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000897.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000905.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000913.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000901.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000897.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000905.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000913.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000921.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000909.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000905.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000913.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000921.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000929.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000917.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000913.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000921.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000929.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000937.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000925.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000921.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000929.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000937.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000945.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000933.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000929.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000937.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000945.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000953.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000941.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000937.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000945.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000953.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000961.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000949.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000945.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000953.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000961.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000969.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000957.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000953.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000961.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000969.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000977.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000965.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000961.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000969.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000977.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000985.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000973.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000969.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000977.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000985.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000993.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000981.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000977.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000985.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000993.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001001.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000989.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000985.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000993.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001001.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001009.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000997.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/000993.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001001.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001009.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001017.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001005.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001001.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001009.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001017.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001025.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001013.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001009.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001017.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001025.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001033.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001021.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001017.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001025.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001033.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001041.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001029.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001025.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001033.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001041.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001049.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001037.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001033.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001041.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001049.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001057.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001045.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001041.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001049.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001057.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001065.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001053.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001049.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001057.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001065.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001073.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001061.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001057.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001065.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001073.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001081.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001069.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001065.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001073.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001081.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001089.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001077.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001073.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001081.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001089.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001097.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0869_11_00/001085.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002201.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002209.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002217.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002225.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002213.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002209.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002217.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002225.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002233.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002221.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002217.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002225.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002233.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002241.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002229.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002225.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002233.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002241.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002249.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002237.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002233.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002241.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002249.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002257.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002245.png,0.5
/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002241.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002249.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002257.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002265.png,/media/data/saikat/go_pro/GOPRO_Large_all/test/GOPR0881_11_01/002253.png,0.5
